trade_date,close,pct_chg,vol,ema24,ma120,ma250,rise,fall,rise_limit,fall_limit,rise_limit_count,ema24_up,ma120_up,north_money,pct_chg_v,vol_5,vol_v,ema24_on_v,ma120_on_v,ma250_on_v,rise_fall_v,rise_limit_fall_limit_v,rise_limit_count_5,rise_limit_count_v,ema24_up_5,ema24_up_v,ma120_up_5,ma120_up_v,north_money_5,north_money_v1,north_money_v,v,v_5
20070205,2612.5370000000007,-2.2697,69224512.0,2733.04,2066.84,1760.7,906,327,26,11,3,898,1144,0.0,-7.55,94862394.0,2.19,-5,4,3,1.41,1.23,4.4,2.04,997.8,3.6,1163.2,2.94,0.0,0.0,0.0,0.7,1.1
20070202,2673.212,-4.0288,85446236.0,2743.52,2058.22,1755.27,327,925,12,9,1,829,1152,0.0,-13.45,103431072.8,2.4899999999999998,-5,4,3,-1.44,0.42000000000000004,5.6,0.54,1063.0,3.12,1169.0,2.9699999999999998,0.0,0.0,0.0,-0.3,1.6
20070201,2785.432,-0.0324,93443531.0,2749.63,2049.12,1749.6,716,526,34,1,3,1014,1166,0.0,-0.1,108261651.8,2.58,5,4,3,0.44999999999999996,2.82,6.2,1.44,1138.2,3.56,1172.0,2.9699999999999998,0.0,0.0,0.0,2.3,2.2
20070131,2786.335,-4.9215,114265970.0,2746.52,2038.8,1743.46,137,1134,10,43,3,1026,1170,0.0,-16.4,113012388.6,3.0300000000000002,5,4,3,-2.34,-1.8599999999999999,6.4,1.41,1179.0,3.48,1172.2,3.0,0.0,0.0,0.0,0.2,1.9
20070130,2930.562,-0.4991,111931721.0,2743.06,2028.67,1737.25,504,757,36,2,12,1222,1184,0.0,-1.6500000000000001,114570552.6,2.94,5,4,3,-0.6000000000000001,2.67,7.0,5.13,1222.6,4.0,1175.4,3.0300000000000002,0.0,0.0,0.0,2.5,2.4
20070129,2945.263,2.1753,112067906.0,2726.75,2017.59,1730.36,1158,98,67,0,9,1224,1173,0.0,7.25,120742569.0,2.79,5,4,3,2.52,3.0,8.4,3.21,1225.6,4.0,1175.4,3.0,0.0,0.0,0.0,3.4,2.4
20070126,2882.558,0.8817,109599131.0,2707.75,2006.38,1723.39,614,624,35,0,4,1205,1167,0.0,2.9499999999999997,126044205.8,2.61,5,4,3,-0.03,3.0,10.4,1.1400000000000001,1226.2,3.92,1174.6,2.9699999999999998,0.0,0.0,0.0,2.6,2.6
20070125,2857.365,-3.9583,117197215.0,2692.55,1995.7,1716.75,155,1097,9,11,4,1218,1167,0.0,-13.200000000000001,128536758.4,2.73,5,4,3,-2.25,-0.30000000000000004,10.8,1.1099999999999999,1227.6,3.96,1173.0,2.9699999999999998,0.0,0.0,0.0,0.6,2.8
20070124,2975.1290000000013,0.8811,122056790.0,2678.22,1985.33,1710.23,715,514,31,1,6,1244,1186,0.0,2.9499999999999997,127560106.6,2.88,5,4,3,0.48,2.82,11.0,1.6500000000000001,1221.8,4.08,1169.2,3.0300000000000002,0.0,0.0,0.0,2.7,3.2
20070123,2949.144,0.5439,142791803.0,2652.4,1974.39,1703.17,571,681,43,1,19,1237,1184,0.0,1.7999999999999998,128624244.6,3.33,5,4,3,-0.27,2.8499999999999996,11.8,4.83,1215.2,4.08,1159.6,3.06,0.0,0.0,0.0,2.9,3.0
20070122,2933.19,3.5655,138576090.0,2626.59,1963.77,1696.25,1235,19,112,0,19,1227,1169,0.0,11.899999999999999,122301598.8,3.3899999999999997,5,4,3,2.91,3.0,10.2,5.58,1211.8,4.04,1149.4,3.06,0.0,0.0,0.0,4.2,3.1
20070119,2832.2070000000012,2.7285,122061894.0,2599.93,1953.38,1689.38,1181,67,49,0,6,1212,1159,0.0,9.1,112938693.0,3.24,5,4,3,2.67,3.0,6.6,2.73,1205.2,4.04,1135.0,3.06,0.0,0.0,0.0,3.6,3.1
20070118,2756.983,-0.7887,112313956.0,2579.74,1943.83,1682.89,990,257,49,1,5,1189,1148,0.0,-2.6500000000000004,109987067.8,3.06,5,4,3,1.77,2.88,5.8,2.58,1183.4,4.0,1108.2,3.12,0.0,0.0,0.0,2.4,2.6
20070117,2778.9,-1.493,127377480.0,2564.32,1934.73,1676.65,482,762,33,25,10,1211,1138,0.0,-5.0,111844020.0,3.42,5,4,3,-0.6900000000000001,0.42000000000000004,5.4,5.550000000000001,1189.2,4.08,1099.2,3.12,0.0,0.0,0.0,2.1,2.5
20070116,2821.017000000001,0.9416,111178574.0,2545.66,1925.45,1670.26,1038,199,66,0,11,1220,1133,0.0,3.15,108722397.0,3.06,5,4,3,2.04,3.0,4.6,7.17,1187.8,4.12,1087.2,3.12,0.0,0.0,0.0,3.4,2.7
20070115,2794.701,4.7446,91761561.0,2521.72,1915.74,1663.62,1226,14,91,0,1,1194,1097,0.0,15.8,108636935.6,2.52,5,4,3,2.94,3.0,3.2,0.9299999999999999,1180.8,4.04,1065.6,3.09,0.0,0.0,0.0,4.0,2.9
20070112,2668.11,-3.6822,107303768.0,2497.98,1906.16,1657.12,206,1033,10,6,2,1103,1025,0.0,-12.25,111647272.2,2.88,5,4,3,-2.0100000000000002,0.75,4.4,1.35,1171.0,3.76,1041.0,2.94,0.0,0.0,0.0,0.9,3.0
20070111,2770.11,-1.963,121598717.0,2483.19,1897.96,1651.08,710,520,23,0,3,1218,1103,0.0,-6.550000000000001,111417643.6,3.2700000000000005,5,4,3,0.44999999999999996,3.0,4.4,2.04,1125.6,4.32,1005.2,3.3000000000000003,0.0,0.0,0.0,2.0,3.2
20070110,2825.576,0.633,111769365.0,2458.24,1888.9,1644.62,1112,128,40,0,6,1204,1078,0.0,2.1,111129104.4,3.0300000000000002,5,4,3,2.37,3.0,3.8,4.74,1016.2,4.72,930.0,3.4799999999999995,0.0,0.0,0.0,3.2,3.4
20070109,2807.804,3.7162,110751267.0,2426.3,1879.23,1637.94,1049,146,23,0,4,1185,1025,0.0,12.4,106129033.8,3.12,5,4,3,2.2800000000000002,3.0,2.8,4.29,908.2,5.2,857.4,3.5999999999999996,0.0,0.0,0.0,4.2,3.5
20070108,2707.199,2.4936,106813244.0,2393.12,1869.63,1631.29,1193,44,59,0,7,1145,974,0.0,8.299999999999999,99722568.6,3.21,5,4,3,2.79,3.0,2.0,10.5,780.4,5.88,786.4,3.7199999999999998,0.0,0.0,0.0,4.5,3.1
20070105,2641.3340000000007,-2.7391,106155625.0,2365.81,1861.57,1625.0,1056,148,35,1,2,876,846,0.0,-9.15,92783563.4,3.42,5,4,3,2.25,2.82,1.0,6.0,726.6,4.84,753.0,3.3600000000000003,0.0,0.0,0.0,2.3,2.9
20070104,2715.719,1.5042,120156021.0,2341.85,1854.11,1618.96,539,620,7,2,0,671,727,0.0,5.0,86004736.8,4.199999999999999,5,4,3,-0.21000000000000002,1.6800000000000002,0.8,0.0,719.4,3.72,747.8,2.91,0.0,0.0,0.0,2.7,2.9
20061229,2675.474,4.2016,86769012.0,2309.34,1845.93,1612.64,942,228,10,1,1,664,715,0.0,14.0,76761422.6,3.3899999999999997,5,4,3,1.83,2.46,1.0,3.0,796.0,3.32,781.0,2.7600000000000002,0.0,0.0,0.0,3.9,3.1
20061228,2567.594,1.2304,78718941.0,2277.51,1838.05,1606.47,200,1003,9,2,0,546,670,0.0,4.1,73504544.2,3.21,5,4,3,-2.0100000000000002,1.92,1.2,0.0,871.8,2.52,813.0,2.46,0.0,0.0,0.0,2.2,2.8
20061227,2536.387,2.2847,72118218.0,2252.28,1831.17,1600.71,674,503,13,0,2,876,807,0.0,7.6,74397266.2,2.91,5,4,3,0.44999999999999996,3.0,1.8,3.33,987.8,3.56,855.6,2.82,0.0,0.0,0.0,3.2,2.8
20061226,2479.732,1.8052,72261492.0,2227.58,1824.35,1595.06,270,944,10,1,1,840,820,0.0,6.0,75633409.6,2.88,5,4,3,-1.6800000000000002,2.46,2.4,1.26,1043.0,3.24,875.0,2.82,0.0,0.0,0.0,2.6,2.8
20061225,2435.762,3.9295,73939450.0,2205.65,1817.7,1589.64,746,383,14,0,1,1054,893,0.0,13.100000000000001,78592096.8,2.82,5,4,3,0.96,3.0,3.0,0.99,1086.4,3.88,874.8,3.06,0.0,0.0,0.0,3.6,2.9
20061222,2343.668,0.0312,70484620.0,2185.64,1811.55,1584.37,451,741,9,0,2,1043,875,0.0,0.1,79454645.4,2.67,5,4,3,-0.72,3.0,3.0,2.0100000000000002,1086.2,3.84,855.8,3.06,0.0,0.0,0.0,2.4,2.9
20061221,2342.938,-1.2754,83182551.0,2171.9,1805.95,1579.46,379,819,13,0,3,1126,883,0.0,-4.25,77480111.2,3.21,5,4,3,-1.1099999999999999,3.0,3.0,3.0,1080.2,4.16,831.6,3.18,0.0,0.0,0.0,2.1,3.1
20061220,2373.205,0.3819,78298935.0,2157.02,1800.36,1574.54,899,302,30,0,5,1152,904,0.0,1.25,72531465.0,3.24,5,4,3,1.5,3.0,2.6,5.76,1037.8,4.44,801.6,3.3899999999999997,0.0,0.0,0.0,3.1,3.3
20061219,2364.177,1.3609,87054928.0,2138.23,1794.24,1569.44,589,618,25,0,4,1057,819,0.0,4.55,68370227.8,3.81,5,4,3,-0.06,3.0,2.0,6.0,959.8,4.4,753.0,3.2700000000000005,0.0,0.0,0.0,3.4,3.2
20061218,2332.434,2.5738,78252193.0,2118.58,1788.2,1564.38,817,340,23,0,1,1053,798,0.0,8.6,64997597.4,3.5999999999999996,5,4,3,1.23,3.0,1.6,1.8599999999999999,897.8,4.68,723.4,3.3000000000000003,0.0,0.0,0.0,3.5,3.1
20061215,2273.908,1.1026,60611949.0,2099.98,1782.38,1559.4,805,349,12,1,2,1013,754,0.0,3.7,61882362.2,2.94,5,4,3,1.2000000000000002,2.55,1.4,4.29,839.2,4.84,697.6,3.24,0.0,0.0,0.0,3.2,3.1
20061214,2249.11,1.1538,58439320.0,2084.86,1776.81,1554.62,970,211,15,0,1,914,733,0.0,3.85,65937916.2,2.67,5,4,3,1.92,3.0,1.0,3.0,726.2,5.04,657.0,3.3600000000000003,0.0,0.0,0.0,3.2,2.6
20061213,2223.455,0.203,57492749.0,2070.58,1771.37,1550.0,584,616,9,0,2,762,661,0.0,0.7000000000000001,74105805.4,2.34,5,4,3,-0.09,3.0,1.0,6.0,726.2,4.2,658.2,3.0,0.0,0.0,0.0,2.8,2.4
20061212,2218.951,1.7636,70191776.0,2057.28,1766.16,1545.51,488,705,14,0,2,747,671,0.0,5.8999999999999995,83476817.0,2.52,5,4,3,-0.54,3.0,2.4,2.4899999999999998,772.0,3.88,675.8,2.9699999999999998,0.0,0.0,0.0,2.9,2.3
20061211,2180.496,4.1487,62676017.0,2043.22,1760.93,1541.03,1193,39,23,1,0,760,669,0.0,13.85,87069896.0,2.16,5,4,3,2.82,2.7600000000000002,3.0,0.0,853.0,3.56,701.8,2.8499999999999996,0.0,0.0,0.0,3.6,2.4
20061208,2093.638,-2.9263,80889719.0,2031.29,1755.98,1536.69,134,1093,1,21,0,448,551,0.0,-9.75,91981250.6,2.64,5,4,3,-2.34,-2.73,3.8,0.0,922.2,1.96,719.2,2.31,0.0,0.0,0.0,0.4,2.6
20061207,2156.75,0.0068,99278766.0,2025.87,1751.66,1532.76,380,819,8,2,1,914,739,0.0,0.0,91039099.6,3.2700000000000005,5,4,3,-1.1099999999999999,1.7999999999999998,3.8,0.78,1030.8,3.56,747.8,2.9699999999999998,0.0,0.0,0.0,2.1,3.0
20061206,2156.604,-0.7675,104347807.0,2014.48,1746.47,1528.59,297,935,21,0,9,991,749,0.0,-2.55,85739292.6,3.66,5,4,3,-1.56,3.0,3.6,7.5,1063.6,3.72,739.2,3.0300000000000002,0.0,0.0,0.0,2.6,3.3
20061205,2173.285,0.5383,88157171.0,2002.13,1741.26,1524.42,717,486,24,1,5,1152,801,0.0,1.7999999999999998,76070187.2,3.4799999999999995,5,4,3,0.5700000000000001,2.7600000000000002,1.8,8.34,1048.6,4.4,717.2,3.3600000000000003,0.0,0.0,0.0,3.3,3.3
20061204,2161.648,2.8353,87232790.0,1987.24,1736.05,1520.15,1058,163,21,0,4,1106,756,0.0,9.45,69452880.6,3.7800000000000002,5,4,3,2.19,3.0,0.8,15.0,992.8,4.44,680.2,3.33,0.0,0.0,0.0,4.8,3.1
20061201,2102.049,0.1315,76178964.0,1972.08,1730.97,1515.9,531,678,16,0,0,991,694,0.0,0.44999999999999996,63574328.8,3.5999999999999996,5,4,3,-0.36,3.0,0.0,0.0,942.0,4.2,649.4,3.21,0.0,0.0,0.0,2.4,2.7
20061130,2099.289,2.2004,72779731.0,1960.77,1726.39,1511.97,1049,146,13,0,0,1078,696,0.0,7.35,60584952.0,3.5999999999999996,5,4,3,2.2800000000000002,3.0,0.0,0.0,865.8,5.0,620.0,3.3600000000000003,0.0,0.0,0.0,3.3,2.7
20061129,2054.091,0.7539,56002280.0,1948.73,1722.15,1508.04,699,457,8,0,0,916,639,0.0,2.5,58173394.8,2.88,5,4,3,0.63,3.0,0.2,0.0,751.2,4.88,581.6,3.3000000000000003,0.0,0.0,0.0,2.7,2.7
20061128,2038.721,-0.4179,55070638.0,1939.57,1718.28,1504.21,604,589,5,0,0,873,616,0.0,-1.4000000000000001,59949272.6,2.7600000000000002,5,4,3,0.03,3.0,0.4,0.0,655.6,5.32,549.2,3.3600000000000003,0.0,0.0,0.0,2.3,2.8
20061127,2047.277,-0.1724,57840031.0,1930.95,1715.29,1500.44,1065,129,11,0,0,852,602,0.0,-0.55,59713960.2,2.91,5,4,3,2.34,3.0,0.4,0.0,553.8,6.16,514.4,3.51,0.0,0.0,0.0,2.7,2.9
20061124,2050.812,-0.5601,61232080.0,1920.83,1712.26,1496.6,877,311,7,0,0,610,547,0.0,-1.85,59975334.2,3.06,5,4,3,1.44,3.0,0.4,0.0,448.4,5.44,477.6,3.4499999999999997,0.0,0.0,0.0,2.4,3.0
20061123,2062.363,1.0291,60721945.0,1909.53,1709.09,1492.75,708,460,11,0,1,505,504,0.0,3.4499999999999997,57612666.2,3.1500000000000004,5,4,3,0.63,3.0,0.4,7.5,389.4,5.2,456.0,3.33,0.0,0.0,0.0,3.5,3.1
20061122,2041.355,0.1866,64881669.0,1896.24,1705.93,1488.86,925,265,10,0,1,438,477,0.0,0.6,58264990.4,3.33,5,4,3,1.6500000000000001,3.0,0.4,7.5,336.2,5.2,435.4,3.3000000000000003,0.0,0.0,0.0,3.3,3.1
20061121,2037.552,1.005,53894076.0,1883.62,1702.6,1485.05,701,477,12,0,0,364,442,0.0,3.35,54625144.8,2.9699999999999998,5,4,3,0.5700000000000001,3.0,0.2,0.0,310.6,4.68,432.0,3.06,0.0,0.0,0.0,2.7,3.1
20061120,2017.279,2.3068,59146901.0,1870.23,1699.43,1481.33,428,759,4,1,0,325,418,0.0,7.7,52483935.2,3.3899999999999997,5,4,3,-0.8400000000000001,1.7999999999999998,0.2,0.0,278.6,4.68,423.8,2.9699999999999998,0.0,0.0,0.0,2.9,3.1
20061117,1971.793,1.5578,49418740.0,1857.45,1696.36,1477.7,914,260,8,1,0,315,439,0.0,5.2,50657900.8,2.94,5,4,3,1.6800000000000002,2.34,0.2,0.0,244.6,5.16,414.2,3.18,0.0,0.0,0.0,3.0,2.7
20061116,1941.547,0.9679,63983566.0,1847.5,1693.38,1474.22,224,983,5,0,1,239,401,0.0,3.25,53336038.2,3.5999999999999996,5,4,3,-1.8900000000000001,3.0,0.2,15.0,236.4,4.04,423.6,2.8499999999999996,0.0,0.0,0.0,3.8,2.3
20061115,1922.935,1.8375,46682441.0,1839.33,1690.46,1470.85,1092,97,11,0,0,310,460,0.0,6.1,49358561.4,2.8499999999999996,5,4,3,2.52,3.0,0.0,0.0,279.2,4.44,467.8,2.94,0.0,0.0,0.0,3.1,2.1
20061114,1888.239,1.3131,43188028.0,1832.06,1687.69,1467.54,934,264,7,2,0,204,401,0.0,4.4,47576164.0,2.73,5,4,3,1.6800000000000002,1.6800000000000002,0.0,0.0,288.0,2.84,490.0,2.46,0.0,0.0,0.0,2.5,1.7
20061113,1863.765,-1.0397,50016729.0,1827.17,1685.33,1464.41,125,1103,1,7,0,155,370,0.0,-3.4499999999999997,49908373.2,3.0,5,4,3,-2.4000000000000004,-2.25,0.0,0.0,324.8,1.92,528.2,2.0999999999999996,0.0,0.0,0.0,1.0,1.6
20061110,1883.347,-0.6926,62809427.0,1823.99,1683.61,1461.31,120,1112,0,2,0,274,486,0.0,-2.3000000000000003,49813930.8,3.7800000000000002,5,4,3,-2.43,-3.0,0.0,0.0,391.4,2.8,587.0,2.4899999999999998,0.0,0.0,0.0,1.2,1.9
20061109,1896.482,1.5891,44096182.0,1818.83,1681.75,1458.15,985,195,1,1,0,453,622,0.0,5.300000000000001,47224189.4,2.79,5,4,3,2.0100000000000002,0.0,0.0,0.0,443.4,4.08,627.8,2.9699999999999998,0.0,0.0,0.0,2.6,2.1
20061108,1866.817,-1.202,37770454.0,1812.07,1679.42,1454.89,471,704,0,1,0,354,571,0.0,-4.0,48753298.0,2.31,5,4,3,-0.6000000000000001,-3.0,0.2,0.0,455.0,3.12,640.6,2.67,0.0,0.0,0.0,1.1,2.1
20061107,1889.53,0.1709,54849074.0,1807.31,1677.41,1451.81,324,895,1,0,0,388,592,0.0,0.55,50755912.4,3.24,5,4,3,-1.41,3.0,0.4,0.0,487.6,3.2,669.0,2.64,0.0,0.0,0.0,2.1,2.4
20061106,1886.307,1.0687,49544517.0,1800.16,1675.1,1448.64,410,797,7,2,0,488,664,0.0,3.55,49097524.6,3.0300000000000002,5,4,3,-0.96,1.6800000000000002,0.6,0.0,503.2,3.88,686.2,2.91,0.0,0.0,0.0,2.4,2.6
20061103,1866.362,0.8128,49860720.0,1792.67,1673.25,1445.58,698,468,5,2,0,534,690,0.0,2.7,48255810.0,3.09,5,4,3,0.6000000000000001,1.29,0.6,0.0,481.2,4.44,680.0,3.0300000000000002,0.0,0.0,0.0,2.5,2.5
20061102,1851.314,-0.2371,51741725.0,1786.27,1671.05,1442.68,470,721,3,1,1,511,686,0.0,-0.8,53033450.6,2.94,5,4,3,-0.63,1.5,0.8,3.75,446.4,4.56,669.8,3.06,0.0,0.0,0.0,2.4,2.4
20061101,1855.713,0.9641,47783526.0,1780.61,1668.44,1439.84,641,546,7,1,1,517,713,0.0,3.2,52432522.0,2.73,5,4,3,0.24,2.25,1.0,3.0,444.2,4.64,681.6,3.1500000000000004,0.0,0.0,0.0,2.8,2.5
20061031,1837.993,1.5659,46557135.0,1774.08,1665.86,1436.96,893,286,12,1,1,466,678,0.0,5.2,51778268.6,2.7,5,4,3,1.53,2.55,1.0,3.0,454.6,4.12,694.2,2.94,0.0,0.0,0.0,3.1,2.4
20061030,1809.656,0.1373,45335944.0,1768.52,1663.3,1434.15,595,601,3,7,0,378,633,0.0,0.44999999999999996,50449082.8,2.7,5,4,3,-0.03,-1.2000000000000002,1.0,0.0,493.8,3.08,721.8,2.64,0.0,0.0,0.0,1.8,2.5
20061027,1807.175,-0.1917,73748923.0,1764.94,1660.69,1431.48,261,966,3,5,1,360,639,0.0,-0.65,50270111.0,4.41,5,4,3,-1.71,-0.75,1.0,3.0,494.8,2.92,735.2,2.61,0.0,0.0,0.0,2.0,2.3
20061026,1810.646,0.2214,48737082.0,1761.27,1657.64,1428.77,410,784,5,1,2,500,745,0.0,0.75,43812646.2,3.33,5,4,3,-0.9299999999999999,2.0100000000000002,1.0,6.0,589.2,3.4,780.8,2.8499999999999996,0.0,0.0,0.0,2.7,2.3
20061025,1806.646,0.0812,44512259.0,1756.98,1654.35,1426.09,375,825,5,1,1,569,776,0.0,0.25,42363351.2,3.1500000000000004,5,4,3,-1.1400000000000001,2.0100000000000002,1.0,3.0,686.8,3.32,815.8,2.8499999999999996,0.0,0.0,0.0,2.3,2.4
20061024,1805.181,2.6024,39911206.0,1752.66,1651.11,1423.47,1177,51,18,2,1,662,816,0.0,8.65,40823012.0,2.94,5,4,3,2.7600000000000002,2.4000000000000004,0.8,3.75,778.0,3.4,845.0,2.91,0.0,0.0,0.0,3.5,2.5
20061023,1759.394,-1.7298,44441085.0,1748.09,1647.73,1420.9,124,1099,4,10,0,383,700,0.0,-5.75,40693239.6,3.2700000000000005,5,4,3,-2.4000000000000004,-1.29,0.6,0.0,826.4,1.84,857.4,2.46,0.0,0.0,0.0,0.9,2.2
20061020,1790.364,-0.1054,41461599.0,1747.11,1644.82,1418.49,329,863,7,1,1,832,867,0.0,-0.35000000000000003,41158254.6,3.0300000000000002,5,4,3,-1.35,2.25,0.8,3.75,933.8,3.56,892.0,2.91,0.0,0.0,0.0,2.3,2.4
20061019,1792.253,0.2836,41490607.0,1743.35,1641.71,1415.88,592,591,9,0,2,988,920,0.0,0.95,41373903.2,3.0,5,4,3,0.0,3.0,1.0,6.0,968.0,4.08,898.0,3.06,0.0,0.0,0.0,2.9,2.4
20061018,1787.185,1.32,36810563.0,1739.09,1638.32,1413.34,993,185,8,0,0,1025,922,0.0,4.4,43709591.0,2.52,5,4,3,2.07,3.0,1.6,0.0,964.8,4.24,892.4,3.09,0.0,0.0,0.0,2.8,2.3
20061017,1763.901,-0.4177,39262344.0,1734.91,1635.06,1410.81,486,687,5,2,0,904,878,0.0,-1.4000000000000001,46204254.8,2.55,5,4,3,-0.51,1.29,2.0,0.0,972.8,3.72,888.4,2.9699999999999998,0.0,0.0,0.0,1.9,2.3
20061016,1771.299,-0.7484,46766160.0,1732.39,1631.91,1408.28,483,680,7,0,1,920,873,0.0,-2.5,49379084.6,2.8499999999999996,5,4,3,-0.51,3.0,2.4,1.26,1002.0,3.68,893.4,2.94,0.0,0.0,0.0,2.1,2.5
20061013,1784.656,0.3641,42539842.0,1729.01,1628.64,1405.73,672,469,8,2,2,1003,897,0.0,1.2,50612881.2,2.52,5,4,3,0.54,1.7999999999999998,2.8,2.13,1027.8,3.92,893.6,3.0,0.0,0.0,0.0,2.5,2.8
20061012,1778.181,-0.6661,53169046.0,1724.17,1625.09,1403.21,356,833,14,3,5,972,892,0.0,-2.2,50352169.8,3.18,5,4,3,-1.2000000000000002,1.9500000000000002,2.8,5.37,1018.2,3.8,878.6,3.06,0.0,0.0,0.0,2.4,3.0
20061011,1790.104,0.2937,49283882.0,1719.47,1621.38,1400.71,587,577,15,0,2,1065,902,0.0,1.0,46514332.2,3.18,5,4,3,0.03,3.0,1.8,3.33,996.2,4.28,857.2,3.1500000000000004,0.0,0.0,0.0,2.7,3.0
20061010,1784.862,-0.0293,55136493.0,1713.33,1617.79,1398.19,667,506,15,1,2,1050,903,0.0,-0.1,42506987.4,3.9000000000000004,5,4,3,0.42000000000000004,2.64,1.6,3.75,936.6,4.48,831.0,3.2700000000000005,0.0,0.0,0.0,2.8,3.1
20061009,1785.385,1.8809,52935143.0,1707.11,1614.27,1395.8,1018,159,23,0,3,1049,874,0.0,6.25,38106594.8,4.17,5,4,3,2.19,3.0,1.6,5.64,854.6,4.92,797.0,3.3000000000000003,0.0,0.0,0.0,3.8,3.0
20060929,1752.424,0.8901,41236285.0,1700.3,1610.72,1393.51,873,270,10,0,2,955,822,0.0,2.9499999999999997,35553184.8,3.4799999999999995,5,4,3,1.59,3.0,1.2,5.01,788.0,4.84,771.0,3.21,0.0,0.0,0.0,3.3,2.7
20060928,1736.963,0.6912,33979858.0,1695.77,1607.31,1391.38,769,362,7,0,0,862,785,0.0,2.3000000000000003,36261493.4,2.82,5,4,3,1.08,3.0,1.0,0.0,752.8,4.6,756.0,3.12,0.0,0.0,0.0,2.6,2.4
20060927,1725.039,0.7241,29247158.0,1692.19,1604.0,1389.28,871,306,9,0,1,767,771,0.0,2.4,37372151.0,2.34,5,4,3,1.44,3.0,1.2,2.4899999999999998,779.6,3.92,762.6,3.0300000000000002,0.0,0.0,0.0,2.8,2.5
20060926,1712.6370000000006,-0.5649,33134530.0,1689.33,1600.79,1387.25,459,707,11,0,2,640,733,0.0,-1.9,39290033.6,2.52,5,4,3,-0.63,3.0,1.4,4.29,822.4,3.12,768.8,2.8499999999999996,0.0,0.0,0.0,2.3,2.4
20060925,1722.366,-0.1736,40168093.0,1687.31,1597.6,1385.27,519,633,11,0,1,716,744,0.0,-0.6,41354193.6,2.91,5,4,3,-0.30000000000000004,3.0,1.0,3.0,897.0,3.2,782.2,2.8499999999999996,0.0,0.0,0.0,2.4,2.4
20060922,1725.361,-0.8926,44777828.0,1684.26,1594.24,1383.21,298,892,6,0,1,779,747,0.0,-3.0,42288587.4,3.18,5,4,3,-1.5,3.0,1.0,3.0,953.8,3.28,791.8,2.82,0.0,0.0,0.0,2.1,2.6
20060921,1740.901,0.4876,39533146.0,1680.68,1590.68,1381.06,632,515,7,0,1,996,818,0.0,1.6500000000000001,42739483.2,2.7600000000000002,5,4,3,0.30000000000000004,3.0,1.2,2.4899999999999998,962.0,4.16,790.2,3.12,0.0,0.0,0.0,2.7,2.8
20060920,1732.453,-0.1607,38836571.0,1675.45,1586.97,1378.86,565,601,6,0,2,981,802,0.0,-0.55,41610505.6,2.79,5,4,3,-0.09,3.0,1.6,3.75,893.0,4.4,768.0,3.12,0.0,0.0,0.0,2.6,2.8
20060919,1735.241,0.1301,43455330.0,1670.49,1583.41,1376.7,505,650,8,0,0,1013,800,0.0,0.44999999999999996,42452329.6,3.06,5,4,3,-0.39,3.0,1.6,0.0,824.8,4.92,748.2,3.21,0.0,0.0,0.0,2.4,2.8
20060918,1732.987,0.6939,44840062.0,1664.86,1579.77,1374.54,1063,124,10,0,1,1000,792,0.0,2.3000000000000003,41239354.2,3.2700000000000005,5,4,3,2.37,3.0,2.0,1.5,790.2,5.08,737.0,3.21,0.0,0.0,0.0,3.0,3.2
20060915,1721.045,1.8555,47032307.0,1658.94,1576.13,1372.3,967,179,9,0,2,820,739,0.0,6.2,38389447.6,3.69,5,4,3,2.07,3.0,1.8,3.33,739.8,4.44,723.0,3.06,0.0,0.0,0.0,3.4,3.0
20060914,1689.692,0.0179,33888258.0,1653.54,1572.58,1370.2,505,653,10,0,3,651,707,0.0,0.05,34293391.8,2.9699999999999998,5,4,3,-0.39,3.0,1.4,6.42,721.4,3.6,719.2,2.94,0.0,0.0,0.0,2.8,2.8
20060913,1689.389,-0.3817,43045691.0,1650.39,1569.35,1368.2,233,928,4,1,2,640,703,0.0,-1.25,33820291.0,3.81,5,4,3,-1.7999999999999998,1.7999999999999998,0.8,7.5,732.4,3.48,722.2,2.91,0.0,0.0,0.0,2.6,2.6
20060912,1695.862,1.2475,37390453.0,1647.0,1566.08,1366.18,693,437,2,0,2,840,744,0.0,4.1499999999999995,31927077.4,3.51,5,4,3,0.6900000000000001,3.0,0.4,15.0,797.2,4.2,736.2,3.0300000000000002,0.0,0.0,0.0,4.1,2.5
20060911,1674.966,0.4186,30590529.0,1642.75,1562.7,1364.05,670,470,7,1,0,748,722,0.0,1.4000000000000001,32555685.4,2.82,5,4,3,0.54,2.25,0.4,0.0,808.2,3.72,738.2,2.94,0.0,0.0,0.0,2.3,2.3
20060908,1667.984,0.409,26552028.0,1639.95,1559.48,1361.94,583,517,0,0,0,728,720,0.0,1.35,33056264.8,2.4000000000000004,5,4,3,0.18,0.0,0.8,0.0,832.0,3.52,740.4,2.91,0.0,0.0,0.0,2.0,2.6
20060907,1661.19,-0.6537,31522754.0,1637.51,1556.16,1359.88,200,1001,1,0,0,706,722,0.0,-2.2,34936774.2,2.7,5,4,3,-2.0100000000000002,3.0,1.0,0.0,811.2,3.48,732.2,2.9699999999999998,0.0,0.0,0.0,1.8,2.6
20060906,1672.121,0.4833,33579623.0,1635.45,1552.93,1357.92,669,469,4,0,0,964,773,0.0,1.6,35659226.6,2.82,5,4,3,0.54,3.0,1.2,0.0,861.0,4.48,736.8,3.1500000000000004,0.0,0.0,0.0,2.5,3.0
